ad_id,name,address,website,phone1
4470341,Toyota - Hobart,"282 Victoria Road, Hobart TAS 7000",https://toyota-hobart.example.com,413442462
4470809,Chevrolet - Gold Coast,"369 Park Road, Gold Coast QLD 4217",https://chevrolet-gold-coast.example.com,439815129
4471268,Ford - Newcastle,"499 Harbour Road, Newcastle NSW 2300",https://ford-newcastle.example.com,422546469
4471273,Mercedes Benz - Wollongong,"434 Bridge Street, Wollongong NSW 2500",https://mercedes-benz-wollongong.example.com,407470934
4471284,Ford - Geelong,"125 Pacific Highway, Geelong VIC 3220",https://ford-geelong.example.com,491128085
4472702,Kia - Townsville,,https://kia-townsville.example.com,455546789
4472814,Mercedes Benz - Cairns,"586 Industry Drive, Cairns QLD 4870",https://mercedes-benz-cairns.example.com,426076436
4472838,Mazda - Toowoomba,"863 Elizabeth Street, Toowoomba QLD 4350",https://mazda-toowoomba.example.com,438312423
4473099,Mazda - Ballarat,"691 Main Road, Ballarat VIC 3350",https://mazda-ballarat.example.com,473149031
4473102,Toyota - Bendigo,"606 Queen Street, Bendigo VIC 3550",https://toyota-bendigo.example.com,401954786
4473166,Mercedes Benz - Albury,"854 Pacific Highway, Albury NSW 2640",https://mercedes-benz-albury.example.com,
4473179,Mazda - Launceston,"152 Albert Street, Launceston TAS 7250",https://mazda-launceston.example.com,472313942
4473269,Mercedes Benz - Mackay,"502 Market Street, Mackay QLD 4740",https://mercedes-benz-mackay.example.com,484620872
4473341,Ford - Rockhampton,"625 Commercial Drive, Rockhampton QLD 4700",https://ford-rockhampton.example.com,456627125
4473442,Cadillac - Bundaberg,"423 Railway Parade, Bundaberg QLD 4670",https://cadillac-bundaberg.example.com,460511583
4473549,Ford - Maitland,"692 Industry Drive, Maitland NSW 2320",https://ford-maitland.example.com,471476622
4473587,Hyundai - Burnie,"732 Park Road, Burnie TAS 7320",https://hyundai-burnie.example.com,406295032
4473679,BMW - Bunbury,"237 Albert Street, Bunbury WA 6230",https://bmw-bunbury.example.com,447533537
4473701,Ford - Gladstone,"788 Boundary Street, Gladstone QLD 4680",https://ford-gladstone.example.com,
4473820,Mitsubishi - Hervey Bay,"421 Commercial Drive, Hervey Bay QLD 4655",https://mitsubishi-hervey-bay.example.com,495207721
4473840,Jaguar - Alice Springs,"808 Elizabeth Street, Alice Springs NT 0870",https://jaguar-alice-springs.example.com,406552838
4473959,Ford - Mount Gambier,"557 George Street, Mount Gambier SA 5290",https://ford-mount-gambier.example.com,411543477
4474323,Mercedes Benz - Kalgoorlie,"654 Main Road, Kalgoorlie WA 6430",https://mercedes-benz-kalgoorlie.example.com,423689774
4474395,Mercedes Benz - Devonport,"370 Park Road, Devonport TAS 7310",https://mercedes-benz-devonport.example.com,453835290
4474491,Ford - Mandurah,"448 High Street, Mandurah WA 6210",https://ford-mandurah.example.com,453685278
4474595,Kia - Tamworth,"490 Commercial Drive, Tamworth NSW 2340",https://kia-tamworth.example.com,451467500
4474673,Mazda - Orange,"483 Park Road, Orange NSW 2800",https://mazda-orange.example.com,496995083
4474768,Volvo - Dubbo,"188 Industry Drive, Dubbo NSW 2830",https://volvo-dubbo.example.com,467256748
4475179,Lexus - Sydney,"652 Boundary Street, Sydney NSW 2000",https://lexus-sydney.example.com,483699912
4475195,Lexus - Melbourne,"774 High Street, Melbourne VIC 3000",https://lexus-melbourne.example.com,474465294
4475211,Hyundai - Brisbane,"818 Boundary Street, Brisbane QLD 4000",https://hyundai-brisbane.example.com,478919538
4475218,Hyundai - Perth,"629 Market Street, Perth WA 6000",https://hyundai-perth.example.com,428340309
4475355,Honda - Adelaide,"734 King Street, Adelaide SA 5000",https://honda-adelaide.example.com,441164544
4475425,Volkswagen - Canberra,"538 Albert Street, Canberra ACT 2600",https://volkswagen-canberra.example.com,455693558
4475904,Ford - Darwin,"671 Pacific Highway, Darwin NT 0800",https://ford-darwin.example.com,465648281
4476167,Toyota - Hobart,"282 Victoria Road, Hobart TAS 7000",https://toyota-hobart.example.com,413442462
4476540,Mercedes Benz - Gold Coast,"345 Commercial Drive, Gold Coast QLD 4217",https://mercedes-benz-gold-coast.example.com,424487885
4476544,Mercedes Benz - Newcastle,"842 Albert Street, Newcastle NSW 2300",https://mercedes-benz-newcastle.example.com,434013562
4476654,Lexus - Wollongong,"806 High Street, Wollongong NSW 2500",https://lexus-wollongong.example.com,494265916
4477133,Ford - Geelong,"125 Pacific Highway, Geelong VIC 3220",https://ford-geelong.example.com,491128085
4477213,Chevrolet - Townsville,"633 Pacific Highway, Townsville QLD 4810",https://chevrolet-townsville.example.com,458608503
4477414,Ford - Cairns,"874 Railway Parade, Cairns QLD 4870",https://ford-cairns.example.com,452411954
4477453,Toyota - Toowoomba,"255 Station Road, Toowoomba QLD 4350",https://toyota-toowoomba.example.com,409281795
4477523,Hyundai - Ballarat,"27 Central Road, Ballarat VIC 3350",https://hyundai-ballarat.example.com,438678177
4477533,Hyundai - Bendigo,"318 High Street, Bendigo VIC 3550",https://hyundai-bendigo.example.com,499045178
4477788,Ford - Albury,"495 Pacific Highway, Albury NSW 2640",https://ford-albury.example.com,455388155
4477855,Ford - Launceston,"581 Motorway Avenue, Launceston TAS 7250",https://ford-launceston.example.com,455417931
4477859,Ford - Mackay,"19 High Street, Mackay QLD 4740",https://ford-mackay.example.com,488545639
4477866,Ford - Rockhampton,"625 Commercial Drive, Rockhampton QLD 4700",https://ford-rockhampton.example.com,456627125
4477950,Suzuki - Bundaberg,"550 Market Street, Bundaberg QLD 4670",https://suzuki-bundaberg.example.com,421160810
4478022,Ford - Maitland,"692 Industry Drive, Maitland NSW 2320",https://ford-maitland.example.com,471476622
4478087,Ford - Burnie,"815 Station Road, Burnie TAS 7320",https://ford-burnie.example.com,443001585
4478217,Mercedes Benz - Bunbury,"242 Railway Parade, Bunbury WA 6230",https://mercedes-benz-bunbury.example.com,404411562
4478245,Mercedes Benz - Gladstone,"415 Motorway Avenue, Gladstone QLD 4680",https://mercedes-benz-gladstone.example.com,452057505
4478278,Mercedes Benz - Hervey Bay,"807 Harbour Road, Hervey Bay QLD 4655",https://mercedes-benz-hervey-bay.example.com,490966297
4478297,Mercedes Benz - Alice Springs,"46 Station Road, Alice Springs NT 0870",mercedes-benz-alice-springs.example.com,400701146
4478320,Mercedes Benz - Mount Gambier,,https://mercedes-benz-mount-gambier.example.com,481525093
4478425,Ford - Kalgoorlie,"122 Main Road, Kalgoorlie WA 6430",https://ford-kalgoorlie.example.com,426569332
4478562,Ford - Devonport,"701 Railway Parade, Devonport TAS 7310",https://ford-devonport.example.com,493131151
4479016,Porsche - Mandurah,"195 Pacific Highway, Mandurah WA 6210",https://porsche-mandurah.example.com,455468275
4479191,Porsche - Tamworth,"762 Railway Parade, Tamworth NSW 2340",https://porsche-tamworth.example.com,460471762
4479516,Ford - Orange,"762 Elizabeth Street, Orange NSW 2800",https://ford-orange.example.com,494992022
4479560,Toyota - Dubbo,"451 Boundary Street, Dubbo NSW 2830",https://toyota-dubbo.example.com,451939981
4479632,Ford - Sydney,"818 Bridge Street, Sydney NSW 2000",https://ford-sydney.example.com,404730798
4479859,BMW - Melbourne,"268 High Street, Melbourne VIC 3000",https://bmw-melbourne.example.com,494845668
4479879,Mercedes Benz - Brisbane,"92 Central Road, Brisbane QLD 4000",https://mercedes-benz-brisbane.example.com,439878172
4480115,BMW - Perth,"34 Albert Street, Perth WA 6000",https://bmw-perth.example.com,496733644
4480205,Ford - Adelaide,"647 Commercial Drive, Adelaide SA 5000",https://ford-adelaide.example.com,489027397
4480961,Mercedes Benz - Canberra,"210 Central Road, Canberra ACT 2600",https://mercedes-benz-canberra.example.com,489138100
4480988,BMW - Darwin,"799 George Street, Darwin NT 0800",https://bmw-darwin.example.com,417623319
4481011,Toyota - Hobart,"282 Victoria Road, Hobart TAS 7000",https://toyota-hobart.example.com,413442462
4481047,Honda - Gold Coast,"685 George Street, Gold Coast QLD 4217",https://honda-gold-coast.example.com,496703165
4481049,LandRover - Newcastle,"143 Queen Street, Newcastle NSW 2300",https://landrover-newcastle.example.com,442454033
4481053,Ford - Wollongong,"202 High Street, Wollongong NSW 2500",https://ford-wollongong.example.com,400265592
4481319,Mercedes Benz - Geelong,"472 Queen Street, Geelong VIC 3220",https://mercedes-benz-geelong.example.com,445034752
4481560,Kia - Townsville,,https://kia-townsville.example.com,455546789
4481808,Hyundai - Cairns,"255 Motorway Avenue, Cairns QLD 4870",https://hyundai-cairns.example.com,426017755
4481887,Honda - Toowoomba,"127 King Street, Toowoomba QLD 4350",https://honda-toowoomba.example.com,437264237
4482046,Mercedes Benz - Ballarat,"541 Victoria Road, Ballarat VIC 3350",https://mercedes-benz-ballarat.example.com,487602501
4482632,Suzuki - Bendigo,"250 Industry Drive, Bendigo VIC 3550",https://suzuki-bendigo.example.com,440316400
4482697,Mercedes Benz - Albury,"854 Pacific Highway, Albury NSW 2640",https://mercedes-benz-albury.example.com,
4482789,Audi - Launceston,"892 George Street, Launceston TAS 7250",https://audi-launceston.example.com,456083472
4482863,Hyundai - Mackay,"738 Elizabeth Street, Mackay QLD 4740",https://hyundai-mackay.example.com,410772848
4482869,Hyundai - Rockhampton,"465 High Street, Rockhampton QLD 4700",https://hyundai-rockhampton.example.com,445265285
4482888,Toyota - Bundaberg,"152 Elizabeth Street, Bundaberg QLD 4670",https://toyota-bundaberg.example.com,447752592
4482902,Mercedes Benz - Maitland,"557 Market Street, Maitland NSW 2320",https://mercedes-benz-maitland.example.com,426720097
4482910,Hyundai - Burnie,"732 Park Road, Burnie TAS 7320",https://hyundai-burnie.example.com,406295032
4482927,Toyota - Bunbury,"635 Central Road, Bunbury WA 6230",,405578595
4483263,Mercedes Benz - Gladstone,"415 Motorway Avenue, Gladstone QLD 4680",https://mercedes-benz-gladstone.example.com,452057505
4483358,Honda - Hervey Bay,"168 Main Road, Hervey Bay QLD 4655",https://honda-hervey-bay.example.com,473909438
4483484,Ford - Alice Springs,"490 Victoria Road, Alice Springs NT 0870",https://ford-alice-springs.example.com,422962500
4483488,Ford - Mount Gambier,"557 George Street, Mount Gambier SA 5290",https://ford-mount-gambier.example.com,411543477
4483809,Ford - Kalgoorlie,"122 Main Road, Kalgoorlie WA 6430",https://ford-kalgoorlie.example.com,426569332
4484232,Hyundai - Devonport,"45 Boundary Street, Devonport TAS 7310",https://hyundai-devonport.example.com,403199695
4484321,Bentley - Mandurah,"248 Central Road, Mandurah WA 6210",https://bentley-mandurah.example.com,498818718
4484326,Bentley - Tamworth,"701 Motorway Avenue, Tamworth NSW 2340",https://bentley-tamworth.example.com,446217821
4484554,Toyota - Orange,"384 Queen Street, Orange NSW 2800",https://toyota-orange.example.com,457994894
4484560,Nissan - Dubbo,"36 Railway Parade, Dubbo NSW 2830",https://nissan-dubbo.example.com,447771186
4484664,Chevrolet - Sydney,"206 Central Road, Sydney NSW 2000",https://chevrolet-sydney.example.com,470158026
4484725,Ford - Melbourne,"282 Park Road, Melbourne VIC 3000",https://ford-melbourne.example.com,416235082
4485011,Mercedes Benz - Brisbane,"92 Central Road, Brisbane QLD 4000",https://mercedes-benz-brisbane.example.com,439878172
4485109,Kia - Perth,"680 Victoria Road, Perth WA 6000",https://kia-perth.example.com,470142940
4485348,Toyota - Adelaide,"85 Park Road, Adelaide SA 5000",https://toyota-adelaide.example.com,464535225
4485351,Toyota - Canberra,"181 Commercial Drive, Canberra ACT 2600",https://toyota-canberra.example.com,439347211
4485367,Toyota - Darwin,"347 Bridge Street, Darwin NT 0800",https://toyota-darwin.example.com,461370617
4485576,LandRover - Hobart,"327 Park Road, Hobart TAS 7000",https://landrover-hobart.example.com,436015097
4485717,Ford - Gold Coast,"432 Elizabeth Street, Gold Coast QLD 4217",https://ford-gold-coast.example.com,403332022
4485921,Hyundai - Newcastle,"191 Boundary Street, Newcastle NSW 2300",https://hyundai-newcastle.example.com,423659241
4485959,Ford - Wollongong,"202 High Street, Wollongong NSW 2500",https://ford-wollongong.example.com,400265592
4486030,Hyundai - Geelong,"834 Albert Street, Geelong VIC 3220",hyundai-geelong.example.com,481633234
4486221,Mercedes Benz - Townsville,"165 George Street, Townsville QLD 4810",https://mercedes-benz-townsville.example.com,465583445
4486406,Ford - Cairns,"874 Railway Parade, Cairns QLD 4870",https://ford-cairns.example.com,452411954
4486522,Ford - Toowoomba,"284 Motorway Avenue, Toowoomba QLD 4350",https://ford-toowoomba.example.com,495757684
4486675,Mercedes Benz - Ballarat,"541 Victoria Road, Ballarat VIC 3350",https://mercedes-benz-ballarat.example.com,487602501
4486771,Kia - Bendigo,"728 Motorway Avenue, Bendigo VIC 3550",https://kia-bendigo.example.com,
4486803,Kia - Albury,"193 Boundary Street, Albury NSW 2640",https://kia-albury.example.com,477679293
4486828,Mazda - Launceston,"152 Albert Street, Launceston TAS 7250",https://mazda-launceston.example.com,472313942
4486869,Mazda - Mackay,"445 Motorway Avenue, Mackay QLD 4740",https://mazda-mackay.example.com,457377455
4487369,Ford - Rockhampton,"625 Commercial Drive, Rockhampton QLD 4700",https://ford-rockhampton.example.com,456627125
4487678,Nissan - Bundaberg,"167 King Street, Bundaberg QLD 4670",https://nissan-bundaberg.example.com,491784457
4488084,Lexus - Maitland,"386 Motorway Avenue, Maitland NSW 2320",https://lexus-maitland.example.com,407957576
4488996,Mercedes Benz - Burnie,"320 Elizabeth Street, Burnie TAS 7320",https://mercedes-benz-burnie.example.com,999999999999999
4489047,Ford - Bunbury,"566 Victoria Road, Bunbury WA 6230",https://ford-bunbury.example.com,495482566
4489170,Toyota - Gladstone,"197 Elizabeth Street, Gladstone QLD 4680",https://toyota-gladstone.example.com,412772157
4489363,Nissan - Hervey Bay,"621 Bridge Street, Hervey Bay QLD 4655",https://nissan-hervey-bay.example.com,491810331
4489524,Honda - Alice Springs,"529 Pacific Highway, Alice Springs NT 0870",https://honda-alice-springs.example.com,496728649
4489529,Honda - Mount Gambier,"152 Market Street, Mount Gambier SA 5290",https://honda-mount-gambier.example.com,499460682
4489804,Mercedes Benz - Kalgoorlie,"654 Main Road, Kalgoorlie WA 6430",https://mercedes-benz-kalgoorlie.example.com,423689774
4490541,Toyota - Devonport,"178 Motorway Avenue, Devonport TAS 7310",https://toyota-devonport.example.com,443037708
4490859,Ford - Mandurah,"448 High Street, Mandurah WA 6210",https://ford-mandurah.example.com,453685278
4490909,Toyota - Tamworth,"659 George Street, Tamworth NSW 2340",https://toyota-tamworth.example.com,438983089
4490944,LandRover - Orange,,https://landrover-orange.example.com,487685689
4491212,Toyota - Dubbo,"451 Boundary Street, Dubbo NSW 2830",https://toyota-dubbo.example.com,451939981
4491353,Lexus - Sydney,"652 Boundary Street, Sydney NSW 2000",https://lexus-sydney.example.com,483699912
4491407,Toyota - Melbourne,"252 Station Road, Melbourne VIC 3000",https://toyota-melbourne.example.com,448261322
4491567,Volvo - Brisbane,"467 Market Street, Brisbane QLD 4000",https://volvo-brisbane.example.com,458500407
4492456,Mercedes Benz - Perth,"145 Railway Parade, Perth WA 6000",https://mercedes-benz-perth.example.com,467971655
4492539,Toyota - Adelaide,"85 Park Road, Adelaide SA 5000",https://toyota-adelaide.example.com,464535225
4492563,Jeep - Canberra,"754 Bridge Street, Canberra ACT 2600",https://jeep-canberra.example.com,452250914
4492609,Isuzu - Darwin,"226 Boundary Street, Darwin NT 0800",https://isuzu-darwin.example.com,492679156
4492695,Ford - Hobart,"622 Motorway Avenue, Hobart TAS 7000",https://ford-hobart.example.com,462597162
4492859,Kia - Gold Coast,"581 Victoria Road, Gold Coast QLD 4217",https://kia-gold-coast.example.com,432802381
4492865,Kia - Newcastle,"702 Victoria Road, Newcastle NSW 2300",https://kia-newcastle.example.com,487782042
4492873,Kia - Wollongong,"275 Queen Street, Wollongong NSW 2500",https://kia-wollongong.example.com,12345
4492883,Kia - Geelong,"156 Park Road, Geelong VIC 3220",https://kia-geelong.example.com,404995346
4492890,Kia - Townsville,,https://kia-townsville.example.com,455546789
4493173,Mini - Cairns,"142 Elizabeth Street, Cairns QLD 4870",https://mini-cairns.example.com,424792372
4493238,LandRover - Toowoomba,"381 King Street, Toowoomba QLD 4350",https://landrover-toowoomba.example.com,489144891
4493352,Mercedes Benz - Ballarat,"541 Victoria Road, Ballarat VIC 3350",https://mercedes-benz-ballarat.example.com,487602501
4493359,Mercedes Benz - Bendigo,"615 Park Road, Bendigo VIC 3550",https://mercedes-benz-bendigo.example.com,450475245
4493383,Mercedes Benz - Albury,"854 Pacific Highway, Albury NSW 2640",https://mercedes-benz-albury.example.com,
4493395,Mercedes Benz - Launceston,"665 Boundary Street, Launceston TAS 7250",https://mercedes-benz-launceston.example.com,411119975
4493398,Mercedes Benz - Mackay,"502 Market Street, Mackay QLD 4740",https://mercedes-benz-mackay.example.com,484620872
4493410,Mercedes Benz - Rockhampton,"334 Albert Street, Rockhampton QLD 4700",https://mercedes-benz-rockhampton.example.com,406353284
4493443,Mercedes Benz - Bundaberg,"644 Main Road, Bundaberg QLD 4670",https://mercedes-benz-bundaberg.example.com,416749944
4493516,Ford - Maitland,"692 Industry Drive, Maitland NSW 2320",https://ford-maitland.example.com,471476622
4493540,Mercedes Benz - Burnie,"320 Elizabeth Street, Burnie TAS 7320",https://mercedes-benz-burnie.example.com,999999999999999
4493596,Lexus - Bunbury,"731 Elizabeth Street, Bunbury WA 6230",https://lexus-bunbury.example.com,404172621
4494040,LandRover - Gladstone,"535 King Street, Gladstone QLD 4680",https://landrover-gladstone.example.com,451764035
4494041,LandRover - Hervey Bay,"804 Station Road, Hervey Bay QLD 4655",https://landrover-hervey-bay.example.com,487181054
4494695,Ford - Alice Springs,"490 Victoria Road, Alice Springs NT 0870",https://ford-alice-springs.example.com,422962500
4495221,Mazda - Mount Gambier,"623 Commercial Drive, Mount Gambier SA 5290",https://mazda-mount-gambier.example.com,405187503
4495383,Porsche - Kalgoorlie,"619 Railway Parade, Kalgoorlie WA 6430",https://porsche-kalgoorlie.example.com,446451609
4495406,BMW - Devonport,"394 Queen Street, Devonport TAS 7310",https://bmw-devonport.example.com,480694034
4496021,Hyundai - Mandurah,"94 Industry Drive, Mandurah WA 6210",https://hyundai-mandurah.example.com,433916424
4496026,Hyundai - Tamworth,"263 George Street, Tamworth NSW 2340",https://hyundai-tamworth.example.com,445643213
4496101,Toyota - Orange,"384 Queen Street, Orange NSW 2800",https://toyota-orange.example.com,457994894
4496296,Ford - Dubbo,"402 Motorway Avenue, Dubbo NSW 2830",https://ford-dubbo.example.com,469357392
4496322,Mazda - Sydney,"392 Market Street, Sydney NSW 2000",https://mazda-sydney.example.com,424180102
4496343,Toyota - Melbourne,"252 Station Road, Melbourne VIC 3000",https://toyota-melbourne.example.com,448261322
4496394,Mercedes Benz - Brisbane,"92 Central Road, Brisbane QLD 4000",https://mercedes-benz-brisbane.example.com,439878172
4496633,VinFast - Perth,"162 Queen Street, Perth WA 6000",https://vinfast-perth.example.com,498874042
4496643,VinFast - Adelaide,"544 Motorway Avenue, Adelaide SA 5000",https://vinfast-adelaide.example.com,446757884
4496644,VinFast - Canberra,"662 Main Road, Canberra ACT 2600",https://vinfast-canberra.example.com,422709852
4496648,VinFast - Darwin,"121 Pacific Highway, Darwin NT 0800",https://vinfast-darwin.example.com,475868991
4496649,VinFast - Hobart,"218 George Street, Hobart TAS 7000",https://vinfast-hobart.example.com,494343168
4496722,Ford - Gold Coast,"432 Elizabeth Street, Gold Coast QLD 4217",https://ford-gold-coast.example.com,403332022
4496727,Ford - Newcastle,"499 Harbour Road, Newcastle NSW 2300",https://ford-newcastle.example.com,422546469
4496775,Nissan - Wollongong,"704 Elizabeth Street, Wollongong NSW 2500",https://nissan-wollongong.example.com,
4496779,Nissan - Geelong,"483 Station Road, Geelong VIC 3220",https://nissan-geelong.example.com,477321453
4496827,Ford - Townsville,"32 Motorway Avenue, Townsville QLD 4810",https://ford-townsville.example.com,422177032
4496907,Ford - Cairns,"874 Railway Parade, Cairns QLD 4870",https://ford-cairns.example.com,452411954
4496978,Kia - Toowoomba,"733 High Street, Toowoomba QLD 4350",https://kia-toowoomba.example.com,455525373
4497303,Ford - Ballarat,"318 Queen Street, Ballarat VIC 3350",https://ford-ballarat.example.com,431394928
4497459,Toyota - Bendigo,"606 Queen Street, Bendigo VIC 3550",https://toyota-bendigo.example.com,401954786
4497623,Porsche - Albury,"94 Elizabeth Street, Albury NSW 2640",https://porsche-albury.example.com,486552994
4497776,Kia - Launceston,"267 George Street, Launceston TAS 7250",https://kia-launceston.example.com,
4497780,LandRover - Mackay,"203 Motorway Avenue, Mackay QLD 4740",https://landrover-mackay.example.com,488517573
4498468,Ford - Rockhampton,"625 Commercial Drive, Rockhampton QLD 4700",https://ford-rockhampton.example.com,456627125
4498590,Rolls Royce - Bundaberg,"413 Harbour Road, Bundaberg QLD 4670",https://rolls-royce-bundaberg.example.com,404106763
4498596,Mercedes Benz - Maitland,"557 Market Street, Maitland NSW 2320",https://mercedes-benz-maitland.example.com,426720097
4498599,Mercedes Benz - Burnie,"320 Elizabeth Street, Burnie TAS 7320",https://mercedes-benz-burnie.example.com,999999999999999
4498603,Mercedes Benz - Bunbury,"242 Railway Parade, Bunbury WA 6230",https://mercedes-benz-bunbury.example.com,404411562
4499142,Lexus - Gladstone,"859 Bridge Street, Gladstone QLD 4680",https://lexus-gladstone.example.com,416110949
4499375,Mercedes Benz - Hervey Bay,"807 Harbour Road, Hervey Bay QLD 4655",https://mercedes-benz-hervey-bay.example.com,490966297
4499686,Toyota - Alice Springs,"719 Market Street, Alice Springs NT 0870",https://toyota-alice-springs.example.com,401700359
4500056,Hyundai - Mount Gambier,"448 Victoria Road, Mount Gambier SA 5290",https://hyundai-mount-gambier.example.com,452962268
4500068,Hyundai - Kalgoorlie,"822 George Street, Kalgoorlie WA 6430",https://hyundai-kalgoorlie.example.com,448863552
4500230,Toyota - Devonport,"178 Motorway Avenue, Devonport TAS 7310",https://toyota-devonport.example.com,443037708
4500427,Ford - Mandurah,"448 High Street, Mandurah WA 6210",https://ford-mandurah.example.com,453685278
4500618,Kia - Tamworth,"490 Commercial Drive, Tamworth NSW 2340",https://kia-tamworth.example.com,451467500
4500669,Kia - Orange,"329 High Street, Orange NSW 2800",https://kia-orange.example.com,486105579
4500822,Kia - Dubbo,"364 Harbour Road, Dubbo NSW 2830",https://kia-dubbo.example.com,462386574
4500830,Mazda - Sydney,"392 Market Street, Sydney NSW 2000",https://mazda-sydney.example.com,424180102
4500873,Toyota - Melbourne,"252 Station Road, Melbourne VIC 3000",https://toyota-melbourne.example.com,448261322
4501247,Ford - Brisbane,"733 Queen Street, Brisbane QLD 4000",https://ford-brisbane.example.com,432734323
4501304,Mitsubishi - Perth,,https://mitsubishi-perth.example.com,480074098
4501461,Lexus - Adelaide,"524 Victoria Road, Adelaide SA 5000",https://lexus-adelaide.example.com,441682354
4501483,Toyota - Canberra,"181 Commercial Drive, Canberra ACT 2600",https://toyota-canberra.example.com,439347211
4501782,Toyota - Darwin,"347 Bridge Street, Darwin NT 0800",https://toyota-darwin.example.com,461370617
4501802,Toyota - Hobart,"282 Victoria Road, Hobart TAS 7000",https://toyota-hobart.example.com,413442462
4501890,LandRover - Gold Coast,"497 Motorway Avenue, Gold Coast QLD 4217",https://landrover-gold-coast.example.com,499897027
4502083,Mercedes Benz - Newcastle,"842 Albert Street, Newcastle NSW 2300",https://mercedes-benz-newcastle.example.com,434013562
4502093,Audi - Wollongong,"177 Market Street, Wollongong NSW 2500",https://audi-wollongong.example.com,484460927
4502297,Mazda - Geelong,"93 Victoria Road, Geelong VIC 3220",https://mazda-geelong.example.com,487202273
4502398,Toyota - Townsville,"826 Victoria Road, Townsville QLD 4810",https://toyota-townsville.example.com,
4502408,Mazda - Cairns,"336 Boundary Street, Cairns QLD 4870",https://mazda-cairns.example.com,475699866
4502425,Ford - Toowoomba,"284 Motorway Avenue, Toowoomba QLD 4350",https://ford-toowoomba.example.com,495757684
4502441,Ford - Ballarat,"318 Queen Street, Ballarat VIC 3350",https://ford-ballarat.example.com,431394928
4502611,Ford - Bendigo,"45 High Street, Bendigo VIC 3550",https://ford-bendigo.example.com,434625725
4502877,Toyota - Albury,"240 Industry Drive, Albury NSW 2640",https://toyota-albury.example.com,420956730
4503371,Ford - Launceston,"581 Motorway Avenue, Launceston TAS 7250",https://ford-launceston.example.com,455417931
4503915,Mazda - Mackay,"445 Motorway Avenue, Mackay QLD 4740",https://mazda-mackay.example.com,457377455
4503916,Toyota - Rockhampton,"182 Railway Parade, Rockhampton QLD 4700",https://toyota-rockhampton.example.com,494471872
4504018,Ford - Bundaberg,"274 Harbour Road, Bundaberg QLD 4670",https://ford-bundaberg.example.com,487946564
4504038,Lexus - Maitland,"386 Motorway Avenue, Maitland NSW 2320",https://lexus-maitland.example.com,407957576
4504081,Daewoo - Burnie,"488 Park Road, Burnie TAS 7320",https://daewoo-burnie.example.com,429935118
4504083,Mercedes Benz - Bunbury,"242 Railway Parade, Bunbury WA 6230",https://mercedes-benz-bunbury.example.com,404411562
4504146,Toyota - Gladstone,"197 Elizabeth Street, Gladstone QLD 4680",https://toyota-gladstone.example.com,412772157
4504149,Toyota - Hervey Bay,"202 Bridge Street, Hervey Bay QLD 4655",https://toyota-hervey-bay.example.com,419990072
4504158,Toyota - Alice Springs,"719 Market Street, Alice Springs NT 0870",https://toyota-alice-springs.example.com,401700359
4504163,Toyota - Mount Gambier,"541 Market Street, Mount Gambier SA 5290",https://toyota-mount-gambier.example.com,418280331
4504164,Ford - Kalgoorlie,"122 Main Road, Kalgoorlie WA 6430",https://ford-kalgoorlie.example.com,426569332
4504250,VinFast - Devonport,"256 Albert Street, Devonport TAS 7310",https://vinfast-devonport.example.com,472873376
4504423,Hyundai - Mandurah,"94 Industry Drive, Mandurah WA 6210",https://hyundai-mandurah.example.com,433916424
4504688,Mazda - Tamworth,"249 Queen Street, Tamworth NSW 2340",https://mazda-tamworth.example.com,461134129
4504777,LandRover - Orange,,https://landrover-orange.example.com,487685689
4504857,Mercedes Benz - Dubbo,"74 Albert Street, Dubbo NSW 2830",https://mercedes-benz-dubbo.example.com,435073854
4505185,Audi - Sydney,,,403752016
4505427,Volkswagen - Melbourne,"898 Victoria Road, Melbourne VIC 3000",https://volkswagen-melbourne.example.com,478642638
4505446,Volkswagen - Brisbane,"746 King Street, Brisbane QLD 4000",https://volkswagen-brisbane.example.com,484304696
4505515,Volkswagen - Perth,"786 Park Road, Perth WA 6000",https://volkswagen-perth.example.com,467855066
4505539,Volkswagen - Adelaide,"652 Central Road, Adelaide SA 5000",https://volkswagen-adelaide.example.com,447098172
4505630,Mercedes Benz - Canberra,"210 Central Road, Canberra ACT 2600",https://mercedes-benz-canberra.example.com,489138100
4505772,Ford - Darwin,"671 Pacific Highway, Darwin NT 0800",https://ford-darwin.example.com,465648281
4505775,Toyota - Hobart,"282 Victoria Road, Hobart TAS 7000",https://toyota-hobart.example.com,413442462
4505785,Porsche - Gold Coast,"667 High Street, Gold Coast QLD 4217",https://porsche-gold-coast.example.com,475145827
4505868,Volkswagen - Newcastle,"551 Market Street, Newcastle NSW 2300",https://volkswagen-newcastle.example.com,
4505921,Mercedes Benz - Wollongong,"434 Bridge Street, Wollongong NSW 2500",https://mercedes-benz-wollongong.example.com,407470934
4505968,Hyundai - Geelong,"834 Albert Street, Geelong VIC 3220",hyundai-geelong.example.com,481633234
4505988,Chevrolet - Townsville,"633 Pacific Highway, Townsville QLD 4810",https://chevrolet-townsville.example.com,458608503
4506052,Toyota - Cairns,"209 Railway Parade, Cairns QLD 4870",https://toyota-cairns.example.com,463651769
4506086,Volkswagen - Toowoomba,"587 Station Road, Toowoomba QLD 4350",https://volkswagen-toowoomba.example.com,452321377
